CWE-ID,Description,CVE
350,"Filter does not properly check the result of a reverse DNS lookup, which could allow remote attackers to bypass intended access restrictions via DNS spoofing.",CVE-2001-1155
350,Reverse DNS lookup used to spoof trusted content in intermediary.,CVE-2004-0892
350,"Product records the reverse DNS name of a visitor in the logs, allowing spoofing and resultant XSS.",CVE-2003-0981
350,"Open Projects Network Internet Relay Chat (IRC) daemon u2.10.05.18 does not perform a double-reverse DNS lookup, which allows remote attackers to spoof any valid hostname on the Internet.  NOTE: a followup post suggests that this is not an issue in the daemon.",CVE-2001-1488
350,"ProFTPD 1.2.2rc2, and possibly other versions, does not properly verify reverse-resolved hostnames by performing forward resolution, which allows remote attackers to bypass ACLs or cause an incorrect client hostname to be logged.",CVE-2001-1500
350,"The line printer daemon (lpd) in the lpr package in multiple Linux operating systems authenticates by comparing the reverse-resolved hostname of the local machine to the hostname of the print server as returned by gethostname, which allows remote attackers to bypass intended access controls by modifying the DNS for the attacking IP.",CVE-2000-1221
350,"Bugzilla 2.14 before 2.14.2, and 2.16 before 2.16rc2, when configured to perform reverse DNS lookups, allows remote attackers to bypass IP restrictions by connecting from a system with a spoofed reverse DNS hostname.",CVE-2002-0804
350,"TCP Wrappers (tcp_wrappers) in FreeBSD 4.1.1 through 4.3 with the PARANOID ACL option enabled does not properly check the result of a reverse DNS lookup, which could allow remote attackers to bypass intended access restrictions via DNS spoofing.",CVE-2001-1155
350,Microsoft Proxy Server 2.0 and Microsoft ISA Server 2000 (which is included in Small Business Server 2000 and Small Business Server 2003 Premium Edition) allows remote attackers to spoof trusted Internet content on a specially crafted webpage via spoofed reverse DNS lookup results.,CVE-2004-0892
350,"FreeScripts VisitorBook LE (visitorbook.pl) logs the reverse DNS name of a visiting host, which allows remote attackers to spoof the origin of their incoming requests and facilitate cross-site scripting (XSS) attacks.",CVE-2003-0981
351,Browser user interface does not distinguish between user-initiated and synthetic events.,CVE-2005-2260
351,"Product does not compare all required data in two separate elements, causing it to think they are the same, leading to loss of ACLs. Similar to Same Name error.",CVE-2005-2801
351,"The browser user interface in Firefox before 1.0.5, Mozilla before 1.7.9, and Netscape 8.0.2 and 7.2 does not properly distinguish between user-generated events and untrusted synthetic events, which makes it easier for remote attackers to perform dangerous actions that normally could only be performed manually by the user.",CVE-2005-2260
351,"xattr.c in the ext2 and ext3 file system code for Linux kernel 2.6 does not properly compare the name_index fields when sharing xattr blocks, which could prevent default ACLs from being applied.",CVE-2005-2801
352,Add user accounts via a URL in an img tag,CVE-2004-1703
352,Add user accounts via a URL in an img tag,CVE-2004-1995
352,Arbitrary code execution by specifying the code in a crafted img tag or URL,CVE-2004-1967
352,Gain administrative privileges via a URL in an img tag,CVE-2004-1842
352,Delete a victim's information via a URL or an img tag,CVE-2005-1947
352,Change another user's settings via a URL or an img tag,CVE-2005-2059
352,Perform actions as administrator via a URL or an img tag,CVE-2005-1674
352,modify password for the administrator,CVE-2009-3520
352,CMS allows modification of configuration via CSRF attack against the administrator,CVE-2009-3022
352,web interface allows password changes or stopping a virtual machine via CSRF,CVE-2009-3759
352,"Fusion News 3.6.1 allows remote attackers to add user accounts, if the administrator is logged in, via a comment that contains an img bbcode tag that calls index.php with the signup action, which is executed when the administrator's browser loads the page with the img tag.",CVE-2004-1703
352,Cross-Site Request Forgery (CSRF) vulnerability in FuseTalk 2.0 allows remote attackers to create arbitrary accounts via a link to adduser.cfm.,CVE-2004-1995
352,"Cross-site request forgery (CSRF) vulnerabilities in (1) cp_forums.php, (2) cp_usergroup.php, (3) cp_ipbans.php, (4) myhome.php, (5) post.php, or (6) moderator.php in Open Bulletin Board (OpenBB) 1.0.6 and earlier allow remote attackers to execute arbitrary code by including the code in an image tag or a link.",CVE-2004-1967
352,Cross-site request forgery (CSRF) vulnerability in Php-Nuke 6.x through 7.1.0 allows remote attackers to gain administrative privileges via an img tag with a URL to admin.php.,CVE-2004-1842
352,Cross-site request forgery (CSRF) vulnerability in Invision Gallery before 1.3.1 allows remote attackers to delete albums and images as another user via a link or IMG tag to the (1) albums or (2) delimg actions.,CVE-2005-1947
352,"Multiple cross-site request forgery (CSRF) vulnerabilities in (1) addaddress.php, (2) toggleignore.php, (3) removeignore.php, and (4) removeaddress.php in Infopop UBB.Threads before 6.5.2 Beta allow remote attackers to modify settings as another user via a link or IMG tag.",CVE-2005-2059
352,Cross-Site Request Forgery (CSRF) vulnerability in Help Center Live allows remote attackers to perform actions as the administrator via a link or IMG tag to view.php.,CVE-2005-1674
356,Product does not warn user when document contains certain dangerous functions or macros.,CVE-1999-1055
356,Product does not warn user when document contains certain dangerous functions or macros.,CVE-1999-0794
356,Product does not warn user when document contains certain dangerous functions or macros.,CVE-2000-0277
356,Product does not warn user about a certificate if it has already been accepted for a different site. Possibly resultant.,CVE-2000-0517
356,File extractor does not warn user it setuid/setgid files could be extracted. Overlaps privileges/permissions.,CVE-2005-0602
356,E-mail client allows bypass of warning for dangerous attachments via a Windows .LNK file that refers to the attachment.,CVE-2000-0342
356,"Microsoft Excel 97 does not warn the user before executing worksheet functions, which could allow attackers to execute arbitrary commands by using the CALL function to execute a malicious DLL, aka the Excel ""CALL Vulnerability.""",CVE-1999-1055
356,Microsoft Excel does not warn a user when a macro is present in a Symbolic Link (SYLK) format file.,CVE-1999-0794
356,"Microsoft Excel 97 and 2000 does not warn the user when executing Excel Macro Language (XLM) macros in external text files, which could allow an attacker to execute a macro virus, aka the ""XLM Text Macro"" vulnerability.",CVE-2000-0277
356,"Netscape 4.73 and earlier does not properly warn users about a potentially invalid certificate if the user has previously accepted the certificate for a different web site, which could allow remote attackers to spoof a legitimate web site by compromising that site's DNS information.",CVE-2000-0517
356,"Unzip 5.51 and earlier does not properly warn the user when extracting setuid or setgid files, which may allow local users to gain privileges.",CVE-2005-0602
356,"Eudora 4.x allows remote attackers to bypass the user warning for executable attachments such as .exe, .com, and .bat by using a .lnk file that refers to the attachment, aka ""Stealth Attachment.""",CVE-2000-0342
357,User not sufficiently warned if host key mismatch occurs,CVE-2007-1099
357,"dbclient in Dropbear SSH client before 0.49 does not sufficiently warn the user when it detects a hostkey mismatch, which might allow remote attackers to conduct man-in-the-middle attacks.",CVE-2007-1099
358,"Browser does not verify Basic Constraints of a certificate, even though it is required, allowing spoofing of trusted certificates.",CVE-2002-0862
358,"Browser does not verify Basic Constraints of a certificate, even though it is required, allowing spoofing of trusted certificates.",CVE-2002-0970
358,"Browser does not verify Basic Constraints of a certificate, even though it is required, allowing spoofing of trusted certificates.",CVE-2002-1407
358,Logic error prevents some required conditions from being enforced during Challenge-Response Authentication Mechanism with MD5 (CRAM-MD5).,CVE-2005-0198
358,"Shared secret not verified in a RADIUS response packet, allowing authentication bypass by spoofing server replies.",CVE-2004-2163
358,"Insufficient verification in VoIP implementation, in violation of standard, allows spoofed messages.",CVE-2005-2181
358,"Insufficient verification in VoIP implementation, in violation of standard, allows spoofed messages.",CVE-2005-2182
358,"Security check not applied to all components, allowing bypass.",CVE-2005-2298
358,"The (1) CertGetCertificateChain, (2) CertVerifyCertificateChainPolicy, and (3) WinVerifyTrust APIs within the CryptoAPI for Microsoft products including Microsoft Windows 98 through XP, Office for Mac, Internet Explorer for Mac, and Outlook Express for Mac, do not properly verify the Basic Constraints of intermediate CA-signed X.509 certificates, which allows remote attackers to spoof the certificates of trusted sites via a man-in-the-middle attack for SSL sessions, as originally reported for Internet Explorer and IIS.",CVE-2002-0862
358,"The SSL capability for Konqueror in KDE 3.0.2 and earlier does not verify the Basic Constraints for an intermediate CA-signed certificate, which allows remote attackers to spoof the certificates of trusted sites via a man-in-the-middle attack.",CVE-2002-0970
358,"TinySSL 1.02 and earlier does not verify the Basic Constraints for an intermediate CA-signed certificate, which allows remote attackers to spoof the certificates of trusted sites via a man-in-the-middle attack.",CVE-2002-1407
358,"A logic error in the CRAM-MD5 code for the University of Washington IMAP (UW-IMAP) server, when Challenge-Response Authentication Mechanism with MD5 (CRAM-MD5) is enabled, does not properly enforce all the required conditions for successful authentication, which allows remote attackers to authenticate as arbitrary users.",CVE-2005-0198
358,"login_radius on OpenBSD 3.2, 3.5, and possibly other versions does not verify the shared secret in a response packet from a RADIUS server, which allows remote attackers to bypass authentication by spoofing server replies.",CVE-2004-2163
358,"Cisco 7940/7960 Voice over IP (VoIP) phones do not properly check the Call-ID, branch, and tag values in a NOTIFY message to verify a subscription, which allows remote attackers to spoof messages such as the ""Messages waiting"" message.",CVE-2005-2181
358,"Grandstream BudgeTone (BT) 100 Voice over IP (VoIP) phones do not properly check the Call-ID, branch, and tag values in a NOTIFY message to verify a subscription, which allows remote attackers to spoof messages such as the ""Messages waiting"" message.",CVE-2005-2182
358,"BitDefender Engine 1.6.1 and earlier does not properly scan all attachments, which allows remote attackers to bypass virus scanning via begin and end commands in the body of the e-mail, which BitDefender treats as a uuencoded attachment and stops scanning afterwards.",CVE-2005-2298
36,Multiple FTP clients write arbitrary files via absolute paths in server responses,CVE-2002-1345
36,ZIP file extractor allows full path,CVE-2001-1269
36,Path traversal using absolute pathname,CVE-2002-1818
36,Path traversal using absolute pathname,CVE-2002-1913
36,Path traversal using absolute pathname,CVE-2005-2147
36,Arbitrary files may be overwritten via compressed attachments that specify absolute path names for the decompressed output.,CVE-2000-0614
36,Mail client allows remote attackers to overwrite arbitrary files via an e-mail message containing a uuencoded attachment that specifies the full pathname for the file to be modified.,CVE-1999-1263
36,Remote attackers can read arbitrary files via a full pathname to the target file in config parameter.,CVE-2003-0753
36,Remote attackers can read arbitrary files via an absolute pathname.,CVE-2002-1525
36,Remote attackers can read arbitrary files by specifying the drive letter in the requested URL.,CVE-2001-0038
36,"FTP server allows remote attackers to list arbitrary directories by using the ""ls"" command and including the drive letter name (e.g. C:) in the requested pathname.",CVE-2001-0255
36,FTP server allows remote attackers to list the contents of arbitrary drives via a ls command that includes the drive letter as an argument.,CVE-2001-0933
36,Server allows remote attackers to browse arbitrary directories via a full pathname in the arguments to certain dynamic pages.,CVE-2002-0466
36,"Remote attackers can read arbitrary files via an HTTP request whose argument is a filename of the form ""C:"" (Drive letter), ""//absolute/path"", or "".."" .",CVE-2002-1483
36,"FTP server read/access arbitrary files using ""C:\"" filenames",CVE-2004-2488
36,FTP server allows a remote attacker to retrieve privileged web server system information by specifying arbitrary paths in the UNC format (\\computername\sharename).,CVE-2001-0687
36,Directory traversal vulnerabilities in multiple FTP clients on UNIX systems allow remote malicious FTP servers to create or overwrite files as the client user via filenames containing /absolute/path or .. (dot dot) sequences.,CVE-2002-1345
36,Info-ZIP UnZip 5.42 and earlier allows attackers to overwrite arbitrary files during archive extraction via filenames in the archive that begin with the '/' (slash) character.,CVE-2001-1269
36,ezhttpbench.php in eZ httpbench 1.1 allows remote attackers to read arbitrary files via a full pathname in the AnalyseSite parameter.,CVE-2002-1818
36,phptonuke.php in myPHPNuke 1.8.8 allows remote attackers to read arbitrary files via a full pathname in the filnavn variable.,CVE-2002-1913
36,Trac before 0.8.4 allows remote attackers to read or upload arbitrary files via a full pathname in the id parameter to the (1) upload or (2) attachment viewer scripts.,CVE-2005-2147
36,Tnef program in Linux systems allows remote attackers to overwrite arbitrary files via TNEF encoded compressed attachments which specify absolute path names for the decompressed output.,CVE-2000-0614
36,"Metamail before 2.7-7.2 allows remote attackers to overwrite arbitrary files via an e-mail message containing a uuencoded attachment that specifies the full pathname for the file to be modified, which is processed by uuencode in Metamail scripts such as sun-audio-file.",CVE-1999-1263
36,nphpd.php in newsPHP 216 and earlier allows remote attackers to read arbitrary files via a full pathname to the target file in the nphp_config[LangFile] parameter.,CVE-2003-0753
36,"Directory traversal vulnerability in ASTAware SearchDisk engine for Sun ONE Starter Kit 2.0 allows remote attackers to read arbitrary files via a .. (dot dot) attack on port (1) 6015 or (2) 6016, or (3) an absolute pathname to port 6017.",CVE-2002-1525
36,Offline Explorer 1.4 before Service Release 2 allows remote attackers to read arbitrary files by specifying the drive letter (e.g. C:) in the requested URL.,CVE-2001-0038
36,"FaSTream FTP++ Server 2.0 allows remote attackers to list arbitrary directories by using the ""ls"" command and including the drive letter name (e.g. C:) in the requested pathname.",CVE-2001-0255
36,"Cooolsoft PowerFTP Server 2.03 allows remote attackers to list the contents of arbitrary drives via a ls (LIST) command that includes the drive letter as an argument, e.g. ""ls C:"".",CVE-2001-0933
36,"Hosting Controller 1.4.1 and earlier allows remote attackers to browse arbitrary directories via a full C: style pathname in the filepath arguments to (1) Statsbrowse.asp, (2) servubrowse.asp, (3) browsedisk.asp, (4) browsewebalizerexe.asp, or (5) sqlbrowse.asp.",CVE-2002-0466
36,"db4web_c and db4web_c.exe programs in DB4Web 3.4 and 3.6 allow remote attackers to read arbitrary files via an HTTP request whose argument is a filename of the form (1) C: (drive letter), (2) //absolute/path (double-slash), or (3) .. (dot-dot).",CVE-2002-1483
36,"Directory traversal vulnerability in Nexgen FTP Server before 2.2.3.23 allows remote authenticated users to read or list arbitrary files via ""C:"" sequences in the (1) RETR (get), (2) NLST (ls), (3) LIST (ls), (4) RNFR, or (5) RNTO FTP commands.",CVE-2004-2488
36,"Broker FTP server 5.9.5 for Windows NT and 9x allows a remote attacker to retrieve privileged web server system information by (1) issuing a CD command (CD C:) followed by the LS command, (2) specifying arbitrary paths in the UNC format (\\computername\sharename).",CVE-2001-0687
362,"chain: JTAG interface is not disabled (CWE-1191) during ROM code execution, introducing a race condition (CWE-362) to extract encryption keys",CVE-2019-18827
362,Race condition leading to a crash by calling a hook removal procedure while other activities are occurring at the same time.,CVE-2008-5044
362,chain: time-of-check time-of-use (TOCTOU) race condition in program allows bypass of protection mechanism that was designed to prevent symlink attacks.,CVE-2008-2958
362,chain: time-of-check time-of-use (TOCTOU) race condition in program allows bypass of protection mechanism that was designed to prevent symlink attacks.,CVE-2008-1570
362,Unsynchronized caching operation enables a race condition that causes messages to be sent to a deallocated object.,CVE-2008-0058
362,Race condition during initialization triggers a buffer overflow.,CVE-2008-0379
362,"Daemon crash by quickly performing operations and undoing them, which eventually leads to an operation that does not acquire a lock.",CVE-2007-6599
362,chain: race condition triggers NULL pointer dereference,CVE-2007-6180
362,Race condition in library function could cause data to be sent to the wrong process.,CVE-2007-5794
362,Race condition in file parser leads to heap corruption.,CVE-2007-3970
362,"chain: race condition allows attacker to access an object while it is still being initialized, causing software to access uninitialized memory.",CVE-2008-5021
362,"chain: race condition for an argument value, possibly resulting in NULL dereference",CVE-2009-4895
362,"chain: race condition might allow resource to be released before operating on it, leading to NULL dereference",CVE-2009-3547
362,Race condition in Microsoft Windows Server 2003 and Vista allows local users to cause a denial of service (crash or hang) via a multi-threaded application that makes many calls to UnhookWindowsHookEx while certain other desktop activity is occurring.,CVE-2008-5044
362,Race condition in (1) checkinstall 1.6.1 and (2) installwatch allows local users to overwrite arbitrary files and have other impacts via symlink and possibly other attacks on temporary working directories.,CVE-2008-2958
362,"Race condition in the create_lockpath function in policyd-weight 0.1.14 beta-16 allows local users to modify or delete arbitrary files by creating the LOCKPATH directory, then modifying it after the symbolic link check occurs.  NOTE: this is due to an incomplete fix for CVE-2008-1569.",CVE-2008-1570
362,Race condition in the NSURLConnection cache management functionality in Foundation for Apple Mac OS X 10.4.11 allows remote attackers to execute arbitrary code via unspecified manipulations that cause messages to be sent to a deallocated object.,CVE-2008-0058
362,"Race condition in the Enterprise Tree ActiveX control (EnterpriseControls.dll 11.5.0.313) in Crystal Reports XI Release 2 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via the SelectedSession method, which triggers a buffer overflow.",CVE-2008-0379
362,"Race condition in fileserver in OpenAFS 1.3.50 through 1.4.5 and 1.5.0 through 1.5.27 allows remote attackers to cause a denial of service (daemon crash) by simultaneously acquiring and giving back file callbacks, which causes the handler for the GiveUpAllCallBacks RPC to perform linked-list operations without the host_glock lock.",CVE-2007-6599
362,Race condition in the Remote Procedure Call kernel module (rpcmod) in Sun Solaris 8 through 10 allows local users to cause a denial of service (NULL dereference and panic) via unspecified vectors.,CVE-2007-6180
362,"Race condition in nss_ldap, when used in applications that are linked against the pthread library and fork after a call to nss_ldap, might send user data to the wrong process because of improper handling of the LDAP connection. NOTE: this issue was originally reported for Dovecot with the wrong mailboxes being returned, but other applications might also be affected.",CVE-2007-5794
362,"Race condition in ESET NOD32 Antivirus before 2.2289 allows remote attackers to execute arbitrary code via a crafted CAB file, which triggers heap corruption.",CVE-2007-3970
362,"nsFrameManager in Firefox 3.x before 3.0.4, Firefox 2.x before 2.0.0.18, Thunderbird 2.x before 2.0.0.18, and SeaMonkey 1.x before 1.1.13 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code by modifying properties of a file input element while it is still being initialized, then using the blur method to access uninitialized memory.",CVE-2008-5021
364,"Signal handler does not disable other signal handlers, allowing it to be interrupted, causing other functionality to access files/etc. with raised privileges",CVE-1999-0035
364,"Attacker can send a signal while another signal handler is already running, leading to crash or execution with root privileges",CVE-2001-0905
364,unsafe calls to library functions from signal handler,CVE-2001-1349
364,SIGURG can be used to remotely interrupt signal handler; other variants exist,CVE-2004-0794
364,SIGCHLD signal to FTP server can cause crash under heavy load while executing non-reentrant functions like malloc/free.,CVE-2004-2259
364,"Race condition in signal handling routine in ftpd, allowing read/write arbitrary files.",CVE-1999-0035
364,"Race condition in signal handling of procmail 3.20 and earlier, when running setuid, allows local users to cause a denial of service or gain root privileges by sending a signal while a signal handling routine is already running.",CVE-2001-0905
364,"Sendmail before 8.11.4, and 8.12.0 before 8.12.0.Beta10, allows local users to cause a denial of service and possibly corrupt the heap and gain privileges via race conditions in signal handlers.",CVE-2001-1349
364,Multiple signal handler race conditions in lukemftpd (aka tnftpd before 20040810) allow remote authenticated attackers to cause a denial of service or execute arbitrary code.,CVE-2004-0794
364,"vsftpd before 1.2.2, when under heavy load, allows attackers to cause a denial of service (crash) via a SIGCHLD signal during a malloc or free call, which is not re-entrant.",CVE-2004-2259
367,"A multi-threaded race condition allows remote attackers to cause a denial of service (crash or reboot) by causing two threads to process the same RPC request, which causes one thread to use memory after it has been freed.",CVE-2003-0813
367,PHP flaw allows remote attackers to execute arbitrary code by aborting execution before the initialization of key data structures is complete.,CVE-2004-0594
367,chain: time-of-check time-of-use (TOCTOU) race condition in program allows bypass of protection mechanism that was designed to prevent symlink attacks.,CVE-2008-2958
367,chain: time-of-check time-of-use (TOCTOU) race condition in program allows bypass of protection mechanism that was designed to prevent symlink attacks.,CVE-2008-1570
367,"A multi-threaded race condition in the Windows RPC DCOM functionality with the MS03-039 patch installed allows remote attackers to cause a denial of service (crash or reboot) by causing two threads to process the same RPC request, which causes one thread to use memory after it has been freed, a different vulnerability than CVE-2003-0352 (Blaster/Nachi), CVE-2003-0715, and CVE-2003-0528, and as demonstrated by certain exploits against those vulnerabilities.",CVE-2003-0813
367,"The memory_limit functionality in PHP 4.x up to 4.3.7, and 5.x up to 5.0.0RC3, under certain conditions such as when register_globals is enabled, allows remote attackers to execute arbitrary code by triggering a memory_limit abort during execution of the zend_hash_init function and overwriting a HashTable destructor pointer before the initialization of key data structures is complete.",CVE-2004-0594
367,Race condition in (1) checkinstall 1.6.1 and (2) installwatch allows local users to overwrite arbitrary files and have other impacts via symlink and possibly other attacks on temporary working directories.,CVE-2008-2958
367,"Race condition in the create_lockpath function in policyd-weight 0.1.14 beta-16 allows local users to modify or delete arbitrary files by creating the LOCKPATH directory, then modifying it after the symbolic link check occurs.  NOTE: this is due to an incomplete fix for CVE-2008-1569.",CVE-2008-1570
368,Chain: race condition (CWE-362) from improper handling of a page transition in web client while an applet is loading (CWE-368) leads to use after free (CWE-416),CVE-2009-1837
368,"Browser updates address bar as soon as user clicks on a link instead of when the page has loaded, allowing spoofing by redirecting to another page using onUnload method. ** this is one example of the role of ""hooks"" and context switches, and should be captured somehow - also a race condition of sorts **",CVE-2004-2260
368,"XSS when web browser executes Javascript events in the context of a new page while it's being loaded, allowing interaction with previous page in different domain.",CVE-2004-0191
368,"Web browser fills in address bar of clicked-on link before page has been loaded, and doesn't update afterward.",CVE-2004-2491
368,"Opera Browser 7.23, and other versions before 7.50, updates the address bar as soon as the user clicks a link, which allows remote attackers to redirect to other sites via the onUnload attribute.",CVE-2004-2260
368,"Mozilla before 1.4.2 executes Javascript events in the context of a new page while it is being loaded, allowing it to interact with the previous page (zombie document) and enable cross-domain and cross-site scripting (XSS) attacks, as demonstrated using onmousemove events.",CVE-2004-0191
368,"A race condition in Opera web browser 7.53 Build 3850 causes Opera to fill in the address bar before the page has been loaded, which allows remote attackers to spoof the URL in the address bar via the window.open and location.replace HTML parameters, which facilitates phishing attacks.",CVE-2004-2491
369,Invalid size value leads to divide by zero.,CVE-2007-3268
369,"""Empty"" content triggers divide by zero.",CVE-2007-2723
369,Height value of 0 triggers divide by zero.,CVE-2007-2237
369,"The TFTP implementation in IBM Tivoli Provisioning Manager for OS Deployment 5.1 before Fix Pack 3 allows remote attackers to cause a denial of service (rembo.exe crash and multiple service outage) via a read (RRQ) request with an invalid blksize (blocksize), which triggers a divide-by-zero error.",CVE-2007-3268
369,"Media Player Classic 6.4.9.0 allows user-assisted remote attackers to cause a denial of service (web browser crash) via an ""empty"" .MPA file, which triggers a divide-by-zero error.",CVE-2007-2723
369,"Microsoft Windows Graphics Device Interface (GDI+, GdiPlus.dll) allows context-dependent attackers to cause a denial of service (crash) via an ICO file with an InfoHeader containing a Height of zero, which triggers a divide-by-zero error.",CVE-2007-2237
37,Multiple FTP clients write arbitrary files via absolute paths in server responses,CVE-2002-1345
37,ZIP file extractor allows full path,CVE-2001-1269
37,Path traversal using absolute pathname,CVE-2002-1818
37,Path traversal using absolute pathname,CVE-2002-1913
37,Path traversal using absolute pathname,CVE-2005-2147
37,Arbitrary files may be overwritten via compressed attachments that specify absolute path names for the decompressed output.,CVE-2000-0614
37,Directory traversal vulnerabilities in multiple FTP clients on UNIX systems allow remote malicious FTP servers to create or overwrite files as the client user via filenames containing /absolute/path or .. (dot dot) sequences.,CVE-2002-1345
37,Info-ZIP UnZip 5.42 and earlier allows attackers to overwrite arbitrary files during archive extraction via filenames in the archive that begin with the '/' (slash) character.,CVE-2001-1269
37,ezhttpbench.php in eZ httpbench 1.1 allows remote attackers to read arbitrary files via a full pathname in the AnalyseSite parameter.,CVE-2002-1818
37,phptonuke.php in myPHPNuke 1.8.8 allows remote attackers to read arbitrary files via a full pathname in the filnavn variable.,CVE-2002-1913
37,Trac before 0.8.4 allows remote attackers to read or upload arbitrary files via a full pathname in the id parameter to the (1) upload or (2) attachment viewer scripts.,CVE-2005-2147
37,Tnef program in Linux systems allows remote attackers to overwrite arbitrary files via TNEF encoded compressed attachments which specify absolute path names for the decompressed output.,CVE-2000-0614
38,Mail client allows remote attackers to overwrite arbitrary files via an e-mail message containing a uuencoded attachment that specifies the full pathname for the file to be modified.,CVE-1999-1263
38,Remote attackers can read arbitrary files via a full pathname to the target file in config parameter.,CVE-2003-0753
38,Remote attackers can read arbitrary files via an absolute pathname.,CVE-2002-1525
38,"Metamail before 2.7-7.2 allows remote attackers to overwrite arbitrary files via an e-mail message containing a uuencoded attachment that specifies the full pathname for the file to be modified, which is processed by uuencode in Metamail scripts such as sun-audio-file.",CVE-1999-1263
38,nphpd.php in newsPHP 216 and earlier allows remote attackers to read arbitrary files via a full pathname to the target file in the nphp_config[LangFile] parameter.,CVE-2003-0753
38,"Directory traversal vulnerability in ASTAware SearchDisk engine for Sun ONE Starter Kit 2.0 allows remote attackers to read arbitrary files via a .. (dot dot) attack on port (1) 6015 or (2) 6016, or (3) an absolute pathname to port 6017.",CVE-2002-1525
39,Remote attackers can read arbitrary files by specifying the drive letter in the requested URL.,CVE-2001-0038
39,"FTP server allows remote attackers to list arbitrary directories by using the ""ls"" command and including the drive letter name (e.g. C:) in the requested pathname.",CVE-2001-0255
39,FTP server allows a remote attacker to retrieve privileged system information by specifying arbitrary paths.,CVE-2001-0687
39,FTP server allows remote attackers to list the contents of arbitrary drives via a ls command that includes the drive letter as an argument.,CVE-2001-0933
39,Server allows remote attackers to browse arbitrary directories via a full pathname in the arguments to certain dynamic pages.,CVE-2002-0466
39,"Remote attackers can read arbitrary files via an HTTP request whose argument is a filename of the form ""C:"" (Drive letter), ""//absolute/path"", or "".."" .",CVE-2002-1483
39,"FTP server read/access arbitrary files using ""C:\"" filenames",CVE-2004-2488
39,Offline Explorer 1.4 before Service Release 2 allows remote attackers to read arbitrary files by specifying the drive letter (e.g. C:) in the requested URL.,CVE-2001-0038
39,"FaSTream FTP++ Server 2.0 allows remote attackers to list arbitrary directories by using the ""ls"" command and including the drive letter name (e.g. C:) in the requested pathname.",CVE-2001-0255
39,"Broker FTP server 5.9.5 for Windows NT and 9x allows a remote attacker to retrieve privileged web server system information by (1) issuing a CD command (CD C:) followed by the LS command, (2) specifying arbitrary paths in the UNC format (\\computername\sharename).",CVE-2001-0687
39,"Cooolsoft PowerFTP Server 2.03 allows remote attackers to list the contents of arbitrary drives via a ls (LIST) command that includes the drive letter as an argument, e.g. ""ls C:"".",CVE-2001-0933
39,"Hosting Controller 1.4.1 and earlier allows remote attackers to browse arbitrary directories via a full C: style pathname in the filepath arguments to (1) Statsbrowse.asp, (2) servubrowse.asp, (3) browsedisk.asp, (4) browsewebalizerexe.asp, or (5) sqlbrowse.asp.",CVE-2002-0466
39,"db4web_c and db4web_c.exe programs in DB4Web 3.4 and 3.6 allow remote attackers to read arbitrary files via an HTTP request whose argument is a filename of the form (1) C: (drive letter), (2) //absolute/path (double-slash), or (3) .. (dot-dot).",CVE-2002-1483
39,"Directory traversal vulnerability in Nexgen FTP Server before 2.2.3.23 allows remote authenticated users to read or list arbitrary files via ""C:"" sequences in the (1) RETR (get), (2) NLST (ls), (3) LIST (ls), (4) RNFR, or (5) RNTO FTP commands.",CVE-2004-2488
392,"Function returns ""OK"" even if another function returns a different status code than expected, leading to accepting an invalid PIN number.",CVE-2004-0063
392,"Error checking routine in PKCS#11 library returns ""OK"" status even when invalid signature is detected, allowing spoofed messages.",CVE-2002-1446
392,"Kernel function truncates long pathnames without generating an error, leading to operation on wrong directory.",CVE-2002-0499
392,"Function returns non-error value when a particular erroneous condition is encountered, leading to resultant NULL dereference.",CVE-2005-2459
392,"The SPP_VerifyPVV function in nCipher payShield SPP library 1.3.12, 1.5.18 and 1.6.18 returns a Status_OK value even if the HSM returns a different status code, which could cause applications to make incorrect security-critical decisions, e.g. by accepting an invalid PIN number.",CVE-2004-0063
392,"The error checking routine used for the C_Verify call on a symmetric verification key in the nCipher PKCS#11 library 1.2.0 and later returns the CKR_OK status even when it detects an invalid signature, which could allow remote attackers to modify or forge messages.",CVE-2002-1446
392,"The d_path function in Linux kernel 2.2.20 and earlier, and 2.4.18 and earlier, truncates long pathnames without generating an error, which could allow local users to force programs to perform inappropriate operations on the wrong directories.",CVE-2002-0499
392,"The huft_build function in inflate.c in the zlib routines in the Linux kernel before 2.6.12.5 returns the wrong value, which allows remote attackers to cause a denial of service (kernel crash) via a certain compressed file that leads to a null pointer dereference, a different vulnerability than CVE-2005-2458.",CVE-2005-2459
393,"DNS server returns wrong response code for non-existent AAAA record, which effectively says that the domain is inaccessible.",CVE-2003-1132
393,Hardware-specific implementation of system call causes incorrect results from geteuid.,CVE-2001-1509
393,"System call returns wrong value, leading to a resultant NULL dereference.",CVE-2001-1559
393,"chain: incorrect ""goto"" in Apple SSL product bypasses certificate validation, allowing MITM attack (Apple ""goto fail"" bug). CWE-705 (Incorrect Control Flow Scoping) -> CWE-561 (Dead Code) -> CWE-295 (Improper Certificate Validation) -> CWE-393 (Return of Wrong Status Code) -> CWE-300 (Channel Accessible by Non-Endpoint).",CVE-2014-1266
