CWE-ID,Description,CVE
340,The product uses a scheme that generates numbers or identifiers that are more predictable than required.,NA
341,"A number or object is predictable based on observations that the attacker can make about the state of the system or network, such as time, process ID, etc.",NA
341,"This weakness could be exploited by an attacker in a number ways depending on the context. If a predictable number is used to generate IDs or keys that are used within protection mechanisms, then an attacker could gain unauthorized access to the system. If predictable filenames are used for storing sensitive information, then an attacker might gain access to the system and may be able to gain access to the information in the file.",NA
341,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
342,An exact value or random number can be precisely predicted by observing previous values.,NA
343,"The software's random number generator produces a series of values which, when observed, can be used to infer a relatively small range of possibilities for the next value that could be generated.",NA
343,"The output of a random number generator should not be predictable based on observations of previous values. In some cases, an attacker cannot predict the exact value that will be produced next, but can narrow down the possibilities significantly. This reduces the amount of effort to perform a brute force attack. For example, suppose the product generates random numbers between 1 and 100, but it always produces a larger value until it reaches 100. If the generator produces an 80, then the attacker knows that the next value will be somewhere between 81 and 100. Instead of 100 possibilities, the attacker only needs to consider 20.",NA
344,"The product uses a constant value, name, or reference, but this value can (or should) vary across different environments.",NA
345,"The software does not sufficiently verify the origin or authenticity of data, in a way that causes it to accept invalid data.",NA
345,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
346,The software does not properly verify that the source of data or communication is valid.,NA
346,An attacker can access any functionality that is inadvertently accessible to the source.,NA
346,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
347,"The software does not verify, or incorrectly verifies, the cryptographic signature for data.",NA
347,An attacker could gain access to sensitive data and possibly execute unauthorized code.,NA
347,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
348,"The software has two different sources of the same data or information, but it uses the source that has less support for verification, is less trusted, or is less resistant to attack.",NA
348,An attacker could utilize the untrusted data source to bypass protection mechanisms and gain access to sensitive data.,NA
349,"The software, when processing trusted data, accepts any untrusted data that is also included with the trusted data, treating the untrusted data as if it were trusted.",NA
349,An attacker could package untrusted data with trusted data to bypass protection mechanisms to gain access to and possibly modify sensitive data.,NA
349,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
35,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '.../...//' (doubled triple dot slash) sequences that can resolve to a location that is outside of that directory.",NA
35,This allows attackers to traverse the file system to access files or directories that are outside of the restricted directory.,NA
35,"The '.../...//' manipulation is useful for bypassing some path traversal protection schemes. If ""../"" is filtered in a sequential fashion, as done by some regular expression engines, then "".../...//"" can collapse into the ""../"" unsafe value (CWE-182). Removing the first ""../"" yields ""....//""; the second removal yields ""../"". Depending on the algorithm, the software could be susceptible to CWE-34 but not CWE-35, or vice versa.",NA
350,"The software performs reverse DNS resolution on an IP address to obtain the hostname and make a security decision, but it does not properly ensure that the IP address is truly associated with the hostname.",NA
350,"Since DNS names can be easily spoofed or misreported, and it may be difficult for the software to detect if a trusted DNS server has been compromised, DNS names do not constitute a valid authentication mechanism.",NA
350,"When the software performs a reverse DNS resolution for an IP address, if an attacker controls the server for that IP address, then the attacker can cause the server to return an arbitrary hostname. As a result, the attacker may be able to bypass authentication, cause the wrong hostname to be recorded in log files to hide activities, or perform other attacks.",NA
350,"Attackers can spoof DNS names by either (1) compromising a DNS server and modifying its records (sometimes called DNS cache poisoning), or (2) having legitimate control over a DNS server associated with their IP address.",NA
350,Malicious users can fake authentication information by providing false DNS information.,NA
351,The software does not properly distinguish between different types of elements in a way that leads to insecure behavior.,NA
352,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",NA
352,"When a web server is designed to receive a request from a client without any mechanism for verifying that it was intentionally sent, then it might be possible for an attacker to trick a client into making an unintentional request to the web server which will be treated as an authentic request. This can be done via a URL, image load, XMLHttpRequest, etc. and can result in exposure of data or unintended code execution.",NA
352,"The consequences will vary depending on the nature of the functionality that is vulnerable to CSRF. An attacker could effectively perform any operations as the victim. If the victim is an administrator or privileged user, the consequences may include obtaining complete control over the web application - deleting or stealing data, uninstalling the product, or using it to launch other attacks against all of the product's users. Because the attacker has the identity of the victim, the scope of CSRF is limited only by the victim's privileges.",NA
352,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
353,"The software uses a transmission protocol that does not include a mechanism for verifying the integrity of the data during transmission, such as a checksum.",NA
353,"If integrity check values or ""checksums"" are omitted from a protocol, there is no way of determining if data has been corrupted in transmission. The lack of checksum functionality in a protocol removes the first application-level check of data that can be used. The end-to-end philosophy of checks states that integrity checks should be performed at the lowest level that they can be completely implemented. Excluding further sanity checks and input validation performed by applications, the protocol's checksum is the most important level of checksum, since it can be performed more completely than at any previous level and takes into account entire messages, as opposed to single packets.",NA
353,Data that is parsed and used may be corrupted.,NA
353,Without a checksum it is impossible to determine if any changes have been made to the data after it was sent.,NA
353,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
354,"The software does not validate or incorrectly validates the integrity check values or ""checksums"" of a message. This may prevent it from detecting if the data has been modified or corrupted in transmission.",NA
354,Improper validation of checksums before use results in an unnecessary risk that can easily be mitigated. The protocol specification describes the algorithm used for calculating the checksum. It is then a simple matter of implementing the calculation and verifying that the calculated checksum and the received checksum match. Improper verification of the calculated checksum and the received checksum can lead to far greater consequences.,NA
354,Integrity checks usually use a secret key that helps authenticate the data origin. Skipping integrity checking generally opens up the possibility that new data from an invalid source can be injected.,NA
354,Data that is parsed and used may be corrupted.,NA
354,"Without a checksum check, it is impossible to determine if any changes have been made to the data after it was sent.",NA
354,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
356,The software's user interface does not warn the user before undertaking an unsafe action on behalf of that user. This makes it easier for attackers to trick users into inflicting damage to their system.,NA
356,"Software systems should warn users that a potentially dangerous action may occur if the user proceeds. For example, if the user downloads a file from an unknown source and attempts to execute the file on their machine, then the application's GUI can indicate that the file is unsafe.",NA
357,"The user interface provides a warning to a user regarding dangerous or sensitive operations, but the warning is not noticeable enough to warrant attention.",NA
358,"The software does not implement or incorrectly implements one or more security-relevant checks as specified by the design of a standardized algorithm, protocol, or technique.",NA
359,"The product does not properly prevent a person's private, personal information from being accessed by actors who either (1) are not explicitly authorized to access the information or (2) do not have the implicit consent of the person about whom the information is collected.",NA
359,"There are many types of sensitive information that products must protect from attackers, including system data, communications, configuration, business secrets, intellectual property, and an individual's personal (private) information.  Private personal information may include a password, phone number, geographic location, personal messages, credit card number, etc.  Private information is important to consider whether the person is a user of the product, or part of a data set that is processed by the product.  An exposure of private information does not necessarily prevent the product from working properly, and in fact the exposure might be intended by the developer, e.g. as part of data sharing with other organizations.  However, the exposure of personal private information can still be undesirable or explicitly prohibited by law or regulation.",NA
359,Some types of private information include:,NA
359,"Some of this information may be characterized as PII (Personally Identifiable Information), Protected Health Information (PHI), etc. Categories of private information may overlap or vary based on the intended usage or the policies and practices of a particular industry.",NA
359,"Sometimes data that is not labeled as private can have a privacy implication in a different context. For example, student identification numbers are usually not considered private because there is no explicit and publicly-available mapping to an individual student's personal information. However, if a school generates identification numbers based on student social security numbers, then the identification numbers should be considered private.",NA
359,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
36,"The software uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize absolute path sequences such as ""/abs/path"" that can resolve to a location that is outside of that directory.",NA
36,This allows attackers to traverse the file system to access files or directories that are outside of the restricted directory.,NA
36,"The attacker may be able to create or overwrite critical files that are used to execute code, such as programs or libraries.",NA
36,"The attacker may be able to overwrite or create critical files, such as programs, libraries, or important data. If the targeted file is used for a security mechanism, then the attacker may be able to bypass that mechanism. For example, appending a new account at the end of a password file may allow an attacker to bypass authentication.",NA
36,"The attacker may be able read the contents of unexpected files and expose sensitive data. If the targeted file is used for a security mechanism, then the attacker may be able to bypass that mechanism. For example, by reading a password file, the attacker could conduct brute force password guessing attacks in order to break into an account on the system.",NA
36,"The attacker may be able to overwrite, delete, or corrupt unexpected critical files such as programs, libraries, or important data. This may prevent the software from working at all and in the case of a protection mechanisms such as authentication, it has the potential to lockout every user of the software.",NA
360,Security based on event locations are insecure and can be spoofed.,NA
360,"Events are a messaging system which may provide control data to programs listening for events. Events often do not have any type of authentication framework to allow them to be verified from a trusted source. Any application, in Windows, on a given desktop can send a message to any window on the same desktop. There is no authentication framework for these messages. Therefore, any message can be used to manipulate any process on the desktop if the process does not check the validity and safeness of those messages.",NA
360,"If one trusts the system-event information and executes commands based on it, one could potentially take actions based on a spoofed identity.",NA
362,"The program contains a code sequence that can run concurrently with other code, and the code sequence requires temporary, exclusive access to a shared resource, but a timing window exists in which the shared resource can be modified by another code sequence that is operating concurrently.",NA
362,"This can have security implications when the expected synchronization is in security-critical code, such as recording whether a user is authenticated or modifying important state information that should not be influenced by an outsider.",NA
362,"A race condition occurs within concurrent environments, and is effectively a property of a code sequence. Depending on the context, a code sequence may be in the form of a function call, a small number of instructions, a series of program invocations, etc.",NA
362,"A race condition violates these properties, which are closely related:",NA
362,"A race condition exists when an ""interfering code sequence"" can still access the shared resource, violating exclusivity. Programmers may assume that certain code sequences execute too quickly to be affected by an interfering code sequence; when they are not, this violates atomicity. For example, the single ""x++"" statement may appear atomic at the code layer, but it is actually non-atomic at the instruction layer, since it involves a read (the original value of x), followed by a computation (x+1), followed by a write (save the result to x).",NA
362,"The interfering code sequence could be ""trusted"" or ""untrusted."" A trusted interfering code sequence occurs within the program; it cannot be modified by the attacker, and it can only be invoked indirectly. An untrusted interfering code sequence can be authored directly by the attacker, and typically it is external to the vulnerable program.",NA
362,"When a race condition makes it possible to bypass a resource cleanup routine or trigger multiple initialization routines, it may lead to resource exhaustion (CWE-400).",NA
362,"When a race condition allows multiple control flows to access a resource simultaneously, it might lead the program(s) into unexpected states, possibly resulting in a crash.",NA
362,"When a race condition is combined with predictable resource names and loose permissions, it may be possible for an attacker to overwrite or access confidential data (CWE-59).",NA
363,"The software checks the status of a file or directory before accessing it, which produces a race condition in which the file can be replaced with a link before the access is performed, causing the software to access the wrong file.",NA
363,"While developers might expect that there is a very narrow time window between the time of check and time of use, there is still a race condition. An attacker could cause the software to slow down (e.g. with memory consumption), causing the time window to become larger. Alternately, in some situations, the attacker could win the race by performing a large number of attacks.",NA
364,The software uses a signal handler that introduces a race condition.,NA
364,"Race conditions frequently occur in signal handlers, since signal handlers support asynchronous actions. These race conditions have a variety of root causes and symptoms. Attackers may be able to exploit a signal handler race condition to cause the software state to be corrupted, possibly leading to a denial of service or even code execution.",NA
364,"These issues occur when non-reentrant functions, or state-sensitive actions occur in the signal handler, where they may be called at any time. These behaviors can violate assumptions being made by the ""regular"" code that is interrupted, or by other signal handlers that may also be invoked. If these functions are called at an inopportune moment - such as while a non-reentrant function is already running - memory corruption could occur that may be exploitable for code execution. Another signal race condition commonly found occurs when free is called within a signal handler, resulting in a double free and therefore a write-what-where condition. Even if a given pointer is set to NULL after it has been freed, a race condition still exists between the time the memory was freed and the pointer was set to NULL. This is especially problematic if the same signal handler has been set for more than one signal -- since it means that the signal handler itself may be reentered.",NA
364,"There are several known behaviors related to signal handlers that have received the label of ""signal handler race condition"":",NA
364,"Signal handler vulnerabilities are often classified based on the absence of a specific protection mechanism, although this style of classification is discouraged in CWE because programmers often have a choice of several different mechanisms for addressing the weakness. Such protection mechanisms may preserve exclusivity of access to the shared resource, and behavioral atomicity for the relevant code:",NA
364,"It may be possible to cause data corruption and possibly execute arbitrary code by modifying global variables or data structures at unexpected times, violating the assumptions of code that uses this global data.",NA
364,"If a signal handler interrupts code that is executing with privileges, it may be possible that the signal handler will also be executed with elevated privileges, possibly making subsequent exploits more severe.",NA
365,"The code contains a switch statement in which the switched variable can be modified while the switch is still executing, resulting in unexpected behavior.",NA
365,"This issue is particularly important in the case of switch statements that involve fall-through style case statements - i.e., those which do not end with break. If the variable being tested by the switch changes in the course of execution, this could change the intended logic of the switch so much that it places the process in a contradictory state and in some cases could even result in memory corruption.",NA
365,"This weakness may lead to unexpected system state, resulting in unpredictable behavior.",NA
366,"If two threads of execution use a resource simultaneously, there exists the possibility that resources may be used while invalid, in turn making the state of execution undefined.",NA
366,The main problem is that -- if a lock is overcome -- data could be altered in a bad state.,NA
367,"The software checks the state of a resource before using that resource, but the resource's state can change between the check and the use in a way that invalidates the results of the check. This can cause the software to perform invalid actions when the resource is in an unexpected state.",NA
367,"This weakness can be security-relevant when an attacker can influence the state of the resource between check and use. This can happen with shared resources such as files, memory, or even variables in multithreaded programs.",NA
367,The attacker can gain access to otherwise unauthorized resources.,NA
367,Race conditions such as this kind may be employed to gain read or write access to resources which are not normally readable or writable by the user in question.,NA
367,"The resource in question, or other resources (through the corrupted one), may be changed in undesirable ways by a malicious user.",NA
367,"If a file or other resource is written in this method, as opposed to in a valid way, logging of the activity may not occur.",NA
367,"In some cases it may be possible to delete files a malicious user might not otherwise have access to, such as log files.",NA
368,"A product performs a series of non-atomic actions to switch between contexts that cross privilege or other security boundaries, but a race condition allows an attacker to modify or misrepresent the product's behavior during the switch.",NA
368,"This is commonly seen in web browser vulnerabilities in which the attacker can perform certain actions while the browser is transitioning from a trusted to an untrusted domain, or vice versa, and the browser performs the actions on one domain using the trust level and resources of the other domain.",NA
369,The product divides a value by zero.,NA
369,"This weakness typically occurs when an unexpected value is provided to the product, or if an error occurs that is not properly detected. It frequently occurs in calculations involving physical dimensions such as size, length, width, and height.",NA
369,A Divide by Zero results in a crash.,NA
37,A software system that accepts input in the form of a slash absolute path ('/absolute/pathname/here') without appropriate validation can allow an attacker to traverse the file system to unintended locations or access arbitrary files.,NA
370,"The software does not check the revocation status of a certificate after its initial revocation check, which can cause the software to perform privileged actions even after the certificate is revoked at a later time.",NA
370,"If the revocation status of a certificate is not checked before each action that requires privileges, the system may be subject to a race condition. If a certificate is revoked after the initial check, all subsequent actions taken with the owner of the revoked certificate will lose all benefits guaranteed by the certificate. In fact, it is almost certain that the use of a revoked certificate indicates malicious activity.",NA
370,Trust may be assigned to an entity who is not who it claims to be.,NA
370,Data from an untrusted (and possibly malicious) source may be integrated.,NA
370,"Data may be disclosed to an entity impersonating a trusted entity, resulting in information disclosure.",NA
370,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
372,"The software does not properly determine which state it is in, causing it to assume it is in state X when in fact it is in state Y, causing it to perform incorrect operations in a security-relevant manner.",NA
373,This entry was deprecated because it overlapped the same concepts as race condition (CWE-362) and Improper Synchronization (CWE-662).,NA
374,The program sends non-cloned mutable data as an argument to a method or function.,NA
374,"The function or method that has been called can alter or delete the mutable data. This could violate assumptions that the calling function has made about its state. In situations where unknown code is called with references to mutable data, this external code could make changes to the data sent. If this data was not previously cloned, the modified data might not be valid in the context of execution.",NA
374,Potentially data could be tampered with by another function which should not have been tampered with.,NA
375,Sending non-cloned mutable data as a return value may result in that data being altered or deleted by the calling function.,NA
375,"In situations where functions return references to mutable data, it is possible that the external code which called the function may make changes to the data sent. If this data was not previously cloned, the class will then be using modified data which may violate assumptions about its internal state.",NA
375,Potentially data could be tampered with by another function which should not have been tampered with.,NA
377,Creating and using insecure temporary files can leave application and system data vulnerable to attack.,NA
378,"Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.",NA
378,"If the temporary file can be read by the attacker, sensitive information may be in that file which could be revealed.",NA
378,"If that file can be written to by the attacker, the file might be moved into a place to which the attacker does not have access. This will allow the attacker to gain selective resource access-control privileges.",NA
378,"Depending on the data stored in the temporary file, there is the potential for an attacker to gain an additional input vector which is trusted as non-malicious. It may be possible to make arbitrary changes to data structures, user information, or even process ownership.",NA
379,The software creates a temporary file in a directory whose permissions allow unintended actors to determine the file's existence or otherwise access that file.,NA
379,"On some operating systems, the fact that the temporary file exists may be apparent to any user with sufficient privileges to access that directory. Since the file is visible, the application that is using the temporary file could be known. If one has access to list the processes on the system, the attacker has gained information about what the user is doing at that time. By correlating this with the applications the user is running, an attacker could potentially discover what a user's actions are. From this, higher levels of security could be breached.",NA
379,"Since the file is visible and the application which is using the temp file could be known, the attacker has gained information about what the user is doing at that time.",NA
38,A software system that accepts input in the form of a backslash absolute path ('\absolute\pathname\here') without appropriate validation can allow an attacker to traverse the file system to unintended locations or access arbitrary files.,NA
382,"A J2EE application uses System.exit(), which also shuts down its container.",NA
382,It is never a good idea for a web application to attempt to shut down the application container. Access to a function that can shut down the application is an avenue for Denial of Service (DoS) attacks.,NA
382,A call to System.exit() is probably part of leftover debug code or code imported from a non-J2EE application.,NA
383,Thread management in a Web application is forbidden in some circumstances and is always highly error prone.,NA
383,"Thread management in a web application is forbidden by the J2EE standard in some circumstances and is always highly error prone. Managing threads is difficult and is likely to interfere in unpredictable ways with the behavior of the application container. Even without interfering with the container, thread management usually leads to bugs that are hard to detect and diagnose like deadlock, race conditions, and other synchronization errors.",NA
384,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",NA
384,Such a scenario is commonly observed when:,NA
385,"Covert timing channels convey information by modulating some aspect of system behavior over time, so that the program receiving the information can observe system behavior and infer protected information.",NA
385,"In some instances, knowing when data is transmitted between parties can provide a malicious user with privileged information. Also, externally monitoring the timing of operations can potentially reveal sensitive data. For example, a cryptographic operation can expose its internal state if the time it takes to perform the operation varies, based on the state.",NA
385,"Covert channels are frequently classified as either storage or timing channels. Some examples of covert timing channels are the system's paging rate, the time a certain transaction requires to execute, and the time it takes to gain access to a shared bus.",NA
385,Information exposure.,NA
386,"A constant symbolic reference to an object is used, even though the reference can resolve to a different object over time.",NA
386,The attacker can gain access to otherwise unauthorized resources.,NA
386,Race conditions such as this kind may be employed to gain read or write access to resources not normally readable or writable by the user in question.,NA
386,"The resource in question, or other resources (through the corrupted one) may be changed in undesirable ways by a malicious user.",NA
386,"If a file or other resource is written in this method, as opposed to a valid way, logging of the activity may not occur.",NA
386,In some cases it may be possible to delete files that a malicious user might not otherwise have access to -- such as log files.,NA
39,An attacker can inject a drive letter or Windows volume letter ('C:dirname') into a software system to potentially redirect access to an unintended location or arbitrary file.,NA
39,"The attacker may be able to create or overwrite critical files that are used to execute code, such as programs or libraries.",NA
39,"The attacker may be able to overwrite or create critical files, such as programs, libraries, or important data. If the targeted file is used for a security mechanism, then the attacker may be able to bypass that mechanism. For example, appending a new account at the end of a password file may allow an attacker to bypass authentication.",NA
39,"The attacker may be able read the contents of unexpected files and expose sensitive data. If the targeted file is used for a security mechanism, then the attacker may be able to bypass that mechanism. For example, by reading a password file, the attacker could conduct brute force password guessing attacks in order to break into an account on the system.",NA
39,"The attacker may be able to overwrite, delete, or corrupt unexpected critical files such as programs, libraries, or important data. This may prevent the software from working at all and in the case of a protection mechanisms such as authentication, it has the potential to lockout every user of the software.",NA
390,"The software detects a specific error, but takes no actions to handle the error.",NA
390,An attacker could utilize an ignored error condition to place the system in an unexpected state that could lead to the execution of unintended logic and could cause other unintended behavior.,NA
390,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
391,[PLANNED FOR DEPRECATION. SEE MAINTENANCE NOTES.] Ignoring exceptions and other error conditions may allow an attacker to induce unexpected behavior unnoticed.,NA
391,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
392,The software encounters an error but does not provide a status code or return value to indicate that an error has occurred.,NA
392,Errors that are not properly reported could place the system in an unexpected state that could lead to unintended behaviors.,NA
392,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
393,"A function or operation returns an incorrect return value or status code that does not indicate an error, but causes the product to modify its behavior based on the incorrect result.",NA
393,"This can lead to unpredictable behavior. If the function is used to make security-critical decisions or provide security-critical information, then the wrong status code can cause the software to assume that an action is safe, even when it is not.",NA
393,This weakness could place the system in a state that could lead unexpected logic to be executed or other unintended behaviors.,NA
394,"The software does not properly check when a function or operation returns a value that is legitimate for the function, but is not expected by the software.",NA
395,Catching NullPointerException should not be used as an alternative to programmatic checks to prevent dereferencing a null pointer.,NA
395,Programmers typically catch NullPointerException under three circumstances:,NA
395,"Of these three circumstances, only the last is acceptable.",NA
396,Catching overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.,NA
396,"Multiple catch blocks can get ugly and repetitive, but ""condensing"" catch blocks by catching a high-level class like Exception can obscure exceptions that deserve special treatment or that should not be caught at this point in the program. Catching an overly broad exception essentially defeats the purpose of Java's typed exceptions, and can become particularly dangerous if the program grows and begins to throw new types of exceptions. The new exception types will not receive any attention.",NA
397,Throwing overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.,NA
397,"Declaring a method to throw Exception or Throwable makes it difficult for callers to perform proper error handling and error recovery. Java's exception mechanism, for example, is set up to make it easy for callers to anticipate what can go wrong and write code to handle each specific exceptional circumstance. Declaring that a method throws a generic form of exception defeats this system.",NA
40,An attacker can inject a Windows UNC share ('\\UNC\share\name') into a software system to potentially redirect access to an unintended location or arbitrary file.,NA
400,"The software does not properly control the allocation and maintenance of a limited resource thereby enabling an actor to influence the amount of resources consumed, eventually leading to the exhaustion of available resources.",NA
400,"Limited resources include memory, file system storage, database connection pool entries, and CPU. If an attacker can trigger the allocation of these limited resources, but the number or size of the resources is not controlled, then the attacker could cause a denial of service that consumes all available resources. This would prevent valid users from accessing the software, and it could potentially have an impact on the surrounding environment. For example, a memory exhaustion attack against an application could slow down the application as well as its host operating system.",NA
400,There are at least three distinct scenarios which can commonly lead to resource exhaustion:,NA
400,Resource exhaustion problems are often result due to an incorrect implementation of the following situations:,NA
400,"The most common result of resource exhaustion is denial of service. The software may slow down, crash due to unhandled errors, or lock out legitimate users.",NA
400,"In some cases it may be possible to force the software to ""fail open"" in the event of resource exhaustion. The state of the software -- and possibly the security functionality - may then be compromised.",NA
401,"The software does not sufficiently track and release allocated memory after it has been used, which slowly consumes remaining memory.",NA
401,"This is often triggered by improper handling of malformed data or unexpectedly interrupted sessions.  In some languages, developers are responsible for tracking memory allocation and releasing the memory.  If there are no more pointers or references to the memory, then it can no longer be tracked and identified for release.",NA
401,"Most memory leaks result in general software reliability problems, but if an attacker can intentionally trigger a memory leak, the attacker might be able to launch a denial of service attack (by crashing or hanging the program) or take advantage of other unexpected program behavior resulting from a low memory condition.",NA
402,The software makes resources available to untrusted parties when those resources are only intended to be accessed by the software.,NA
403,"A process does not close sensitive file descriptors before invoking a child process, which allows the child to perform unauthorized I/O operations using those descriptors.",NA
403,"When a new process is forked or executed, the child process inherits any open file descriptors. When the child process has fewer privileges than the parent process, this might introduce a vulnerability if the child process can access the file descriptor but does not have the privileges to access the associated file.",NA
403,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
404,The program does not release or incorrectly releases a resource before it is made available for re-use.,NA
404,"When a resource is created or allocated, the developer is responsible for properly releasing the resource as well as accounting for all potential paths of expiration or invalidation, such as a set period of time or revocation.",NA
404,"Most unreleased resource issues result in general software reliability problems, but if an attacker can intentionally trigger a resource leak, the attacker might be able to launch a denial of service attack by depleting the resource pool.",NA
404,"When a resource containing sensitive information is not correctly shutdown, it may expose the sensitive data in a subsequent allocation.",NA
405,Software that does not appropriately monitor or control resource consumption can lead to adverse system performance.,NA
405,"This situation is amplified if the software allows malicious users or attackers to consume more resources than their access level permits. Exploiting such a weakness can lead to asymmetric resource consumption, aiding in amplification attacks against the system or the network.",NA
405,"Sometimes this is a factor in ""flood"" attacks, but other types of amplification exist.",NA
406,"The software does not sufficiently monitor or control transmitted network traffic volume, so that an actor can cause the software to transmit more traffic than should be allowed for that actor.",NA
406,"In the absence of a policy to restrict asymmetric resource consumption, the application or system cannot distinguish between legitimate transmissions and traffic intended to serve as an amplifying attack on target systems. Systems can often be configured to restrict the amount of traffic sent out on behalf of a client, based on the client's origin or access level. This is usually defined in a resource allocation policy. In the absence of a mechanism to keep track of transmissions, the system or application can be easily abused to transmit asymmetrically greater traffic than the request or client should be permitted to.",NA
406,System resources can be quickly consumed leading to poor application performance or system crash. This may affect network performance and could be used to attack other systems and applications relying on network performance.,NA
406,"If the application uses UDP, then it could potentially be subject to spoofing attacks that use the inherent weaknesses of UDP to perform traffic amplification, although this problem can exist in other protocols or contexts.",NA
407,"An algorithm in a product has an inefficient worst-case computational complexity that may be detrimental to system performance and can be triggered by an attacker, typically using crafted manipulations that ensure that the worst case is being reached.",NA
407,"The typical consequence is CPU consumption, but memory consumption and consumption of other resources can also occur.",NA
408,The software allows an entity to perform a legitimate but expensive operation before authentication or authorization has taken place.,NA
408,"System resources, CPU and memory, can be quickly consumed. This can lead to poor system performance or system crash.",NA
409,The software does not handle or incorrectly handles a compressed input with a very high compression ratio that produces a large output.,NA
409,"An example of data amplification is a ""decompression bomb,"" a small ZIP file that can produce a large amount of data when it is decompressed.",NA
409,"System resources, CPU and memory, can be quickly consumed. This can lead to poor system performance or system crash.",NA
41,The system or application is vulnerable to file system contents disclosure through path equivalence. Path equivalence involves the use of special characters in file and directory names. The associated manipulations are intended to generate multiple names for the same object.,NA
41,"Path equivalence is usually employed in order to circumvent access controls expressed using an incomplete set of file name or file path representations. This is different from path traversal, wherein the manipulations are performed to generate a name for a different object.",NA
41,An attacker may be able to traverse the file system to unintended locations and read or overwrite the contents of unexpected files. If the files are used for a security mechanism than an attacker may be able to bypass the mechanism.,NA
410,"The software's resource pool is not large enough to handle peak demand, which allows an attacker to prevent others from accessing the resource by using a (relatively) large number of requests for resources.",NA
410,"Frequently the consequence is a ""flood"" of connection or sessions.",NA
410,"Floods often cause a crash or other problem besides denial of the resource itself; these are likely examples of *other* vulnerabilities, not an insufficient resource pool.",NA
412,"The software properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.",NA
412,"This prevents the software from acting on associated resources or performing other behaviors that are controlled by the presence of the lock. Relevant locks might include an exclusive lock or mutex, or modifying a shared resource that is treated as a lock. If the lock can be held for an indefinite period of time, then the denial of service could be permanent.",NA
412,"When an attacker can control a lock, the program may wait indefinitely until the attacker releases the lock, causing a denial of service to other users of the program. This is especially problematic if there is a blocking operation on the lock.",NA
413,The software does not lock or does not correctly lock a resource when the software must have exclusive access to the resource.,NA
413,"When a resource is not properly locked, an attacker could modify the resource while it is being operated on by the software. This might violate the software's assumption that the resource will not change, potentially leading to unexpected behaviors.",NA
414,A product does not check to see if a lock is present before performing sensitive operations on a resource.,NA
415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations.",NA
415,"When a program calls free() twice with the same argument, the program's memory management data structures become corrupted. This corruption can cause the program to crash or, in some circumstances, cause two later calls to malloc() to return the same pointer. If malloc() returns the same value twice and the program later gives the attacker control over the data that is written into this doubly-allocated memory, the program becomes vulnerable to a buffer overflow attack.",NA
